0,0.60651261,0.250425602,-0.117544689,0.183849064,0.057539082,0,0.315428909,0.382294131,0.235698185,0.503585767,0.217181359,0.49465453,0.485773348,0.751811316,0.633417677,-0.172990128,-0.096470329,0.159788885,0.3189606,0.463595495,0.183539201,0.168424728,0.294400885,-0.273043335,0.124316363,0.171951162,0.541524272,-0.12018531,0,0.018054339,-0.08685351,-0.198015924,0.187234158,0.316813595,0.268620649,-0.282033065,0.072667995,-0.296090728,-0.292625249,0.234062992,-0.127017627
0.60651261,0,0.704017158,0.147110507,0.575630155,0.258635061,0,0.40829589,0.285739867,0.224262757,0.399343069,0.204425774,0.129145772,0.304657116,0.159628141,0.362628206,0.064330967,0.098909501,0.392566588,0.506563241,0.20288588,0.259938332,0.004495349,0.1023838,-0.22475174,-0.086383021,-0.108316835,0.293061842,0.165314778,0,0.24453126,0.205588467,0.097979788,0.238908399,0.451068384,0.215161902,-0.118387056,0.078421484,-0.228127838,-0.190091404,0.56438766,-0.008035244
0.250425602,0.704017158,0,0.314160941,0.614602041,0.339532253,0,0.327104687,0.072017567,0.091782529,0.189194271,0.267549527,-0.068298975,0.06440152,-0.055320988,0.118992085,0.130474208,0.026710262,0.390274079,0.440551885,0.055712297,0.232039099,-0.014831483,0.013497465,-0.065480318,-0.038807902,-0.149971077,0.074175177,0.360872173,0,0.192729077,0.328822944,0.213718858,0.221592301,0.380085302,0.177153175,-0.027978082,0.068533754,-0.089543506,-0.125305562,0.471882375,0.113345251
-0.117544689,0.147110507,0.314160941,0,0.455864237,0.80115308,0,0.268752275,-0.456539424,-0.251810068,-0.245285592,0.199762162,-0.220634991,-0.222859735,-0.354790596,-0.211376675,0.028415529,0.004346936,0.416081009,0.29857343,0.166289002,0.218356029,0.439303086,-0.200924933,0.501270764,-0.16772869,0.189812833,-0.084365712,0.7533059,0,0.050708769,0.32515262,0.033090842,0.131977601,0.479791584,0.334179679,-0.105253974,0.029938698,0.402966856,0.045032547,-0.049466866,0.517963238
0.183849064,0.575630155,0.614602041,0.455864237,0,0.399852038,0,0.338490577,0.024103564,0.017916378,0.174688559,0.253071488,-0.129380226,0.052716605,-0.14240555,0.071339301,0.154264536,0.03078233,0.51788248,0.627128818,0.096549273,0.25481166,0.073697352,-0.019780403,-0.014515976,-0.189026796,-0.208637601,0.113636079,0.381982293,0,0.387982932,0.444966065,0.271082673,0.321195543,0.561126218,0.223702995,-0.099828101,0.073403536,0.042105118,-0.001249707,0.433662116,0.13930428
0.057539082,0.258635061,0.339532253,0.80115308,0.399852038,0,0,0.570786243,-0.37584983,-0.168347316,-0.050740723,0.399178415,-0.03751916,-0.002488499,-0.165736158,0.014869165,-0.100251417,-0.057238865,0.362411613,0.180651193,0.379969763,0.126055306,0.608107039,-0.082149996,0.517685473,-0.240095539,0.34173306,0.145383011,0.690402353,0,-0.099338328,0.164095876,-0.147201455,0.204396555,0.539685737,0.315469019,-0.148855794,0.087789779,0.290171542,-0.184835498,-0.063412128,0.562432522
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.315428909,0.40829589,0.327104687,0.268752275,0.338490577,0.570786243,0,0,0.148031064,0.12736067,0.479841061,0.633242131,0.332252973,0.456678468,0.19671112,0.405283284,-0.148334277,-0.093004197,0.312473716,0.139360874,0.500159748,0.069601605,0.344840178,0.128929343,0.034335267,-0.246848211,0.259288372,0.43345872,0.377537808,0,-0.107242199,-0.099411247,-0.258671341,0.132834958,0.485282174,0.274503586,-0.198327441,0.07170892,-0.11951687,-0.26908305,0.195356078,0.126881158
0.382294131,0.285739867,0.072017567,-0.456539424,0.024103564,-0.37584983,0,0.148031064,0,0.657184809,0.811451161,0.13225647,0.498989629,0.460256016,0.449566156,0.502686699,-0.174163327,-0.061650452,0.006205315,0.051121709,0.252161717,-0.0063866,-0.289899049,0.183379645,-0.712681554,0.121768812,-0.150239032,0.485605573,-0.427912473,0,0.069067568,-0.272175717,-0.230942404,0.020894414,0.052759736,0.043288584,-0.070671173,0.025471501,-0.540341724,-0.035728648,0.348210621,-0.563758666
0.235698185,0.224262757,0.091782529,-0.251810068,0.017916378,-0.168347316,0,0.12736067,0.657184809,0,0.504933521,0.14714325,0.354748281,0.375878118,0.229131259,0.375106792,-0.012769358,0.004175859,0.037227777,-0.00158496,0.242634694,-0.050037648,-0.173449319,0.136260353,-0.440600946,0.029217514,-0.035371023,0.363854198,-0.172899119,0,-0.095338745,-0.326410512,-0.283258625,0.05135401,0.161149466,0.089115721,-0.072712334,0.153561039,-0.374867071,0.094594645,0.312840097,-0.327327988
